t x y
23.275000 18.442807 5.943243
23.300000 18.578639 5.887895
23.325000 18.715933 5.833520
23.350000 18.854699 5.780107
23.375000 18.994946 5.727641
23.400000 19.136685 5.676112
23.425000 19.279924 5.625508
23.450000 19.424673 5.575816
23.475000 19.570943 5.527026
23.500000 19.718743 5.479126
23.525000 19.868083 5.432104
23.550000 20.018975 5.385952
23.575000 20.171427 5.340657
23.600000 20.325451 5.296209
23.625000 20.481056 5.252599
23.650000 20.638254 5.209817
23.675000 20.797055 5.167853
23.700000 20.957469 5.126697
23.725000 21.119509 5.086340
23.750000 21.283184 5.046774
23.775000 21.448505 5.007988
23.800000 21.615484 4.969976
23.825000 21.784132 4.932729
23.850000 21.954460 4.896237
23.875000 22.126479 4.860494
23.900000 22.300201 4.825491
23.925000 22.475638 4.791222
23.950000 22.652800 4.757678
23.975000 22.831699 4.724852
24.000000 23.012347 4.692738
24.025000 23.194757 4.661329
24.050000 23.378939 4.630618
24.075000 23.564905 4.600599
24.100000 23.752668 4.571265
24.125000 23.942239 4.542611
24.150000 24.133631 4.514632
24.175000 24.326855 4.487321
24.200000 24.521924 4.460673
24.225000 24.718850 4.434683
24.250000 24.917645 4.409346
24.275000 25.118322 4.384657
24.300000 25.320892 4.360612
24.325000 25.525369 4.337207
24.350000 25.731764 4.314436
24.375000 25.940090 4.292297
24.400000 26.150359 4.270786
24.425000 26.362585 4.249898
24.450000 26.576778 4.229631
24.475000 26.792953 4.209982
24.500000 27.011121 4.190947
24.525000 27.231296 4.172524
24.550000 27.453488 4.154711
24.575000 27.677712 4.137504
24.600000 27.903979 4.120902
24.625000 28.132303 4.104904
24.650000 28.362695 4.089507
24.675000 28.595168 4.074709
24.700000 28.829734 4.060511
24.725000 29.066407 4.046910
24.750000 29.305198 4.033906
24.775000 29.546119 4.021499
24.800000 29.789184 4.009687
24.825000 30.034403 3.998472
24.850000 30.281790 3.987852
24.875000 30.531357 3.977829
24.900000 30.783115 3.968403
24.925000 31.037076 3.959575
24.950000 31.293253 3.951347
24.975000 31.551657 3.943719
25.000000 31.812299 3.936692
