t x y
15.975000 81.623980 16.482644
16.000000 81.834799 16.926584
16.025000 82.029814 17.384533
16.050000 82.208390 17.856821
16.075000 82.369883 18.343774
16.100000 82.513643 18.845708
16.125000 82.639017 19.362935
16.150000 82.745347 19.895754
16.175000 82.831974 20.444450
16.200000 82.898239 21.009297
16.225000 82.943486 21.590551
16.250000 82.967063 22.188447
16.275000 82.968324 22.803202
16.300000 82.946633 23.435005
16.325000 82.901364 24.084022
16.350000 82.831909 24.750385
16.375000 82.737673 25.434197
16.400000 82.618085 26.135524
16.425000 82.472596 26.854392
16.450000 82.300684 27.590786
16.475000 82.101857 28.344646
16.500000 81.875659 29.115864
16.525000 81.621669 29.904278
16.550000 81.339509 30.709673
16.575000 81.028845 31.531778
16.600000 80.689391 32.370258
16.625000 80.320914 33.224716
16.650000 79.923235 34.094690
16.675000 79.496236 34.979647
16.700000 79.039861 35.878985
16.725000 78.554118 36.792031
16.750000 78.039085 37.718035
16.775000 77.494909 38.656176
16.800000 76.921813 39.605555
16.825000 76.320092 40.565200
16.850000 75.690120 41.534061
16.875000 75.032348 42.511018
16.900000 74.347306 43.494876
16.925000 73.635602 44.484371
16.950000 72.897923 45.478173
16.975000 72.135033 46.474886
17.000000 71.347773 47.473058
17.025000 70.537057 48.471177
17.050000 69.703871 49.467687
17.075000 68.849270 50.460984
17.100000 67.974372 51.449431
17.125000 67.080356 52.431357
17.150000 66.168458 53.405070
17.175000 65.239964 54.368864
17.200000 64.296203 55.321025
17.225000 63.338546 56.259840
17.250000 62.368394 57.183608
17.275000 61.387175 58.090644
17.300000 60.396338 58.979293
17.325000 59.397341 59.847934
17.350000 58.391651 60.694990
17.375000 57.380731 61.518937
17.400000 56.366038 62.318309
17.425000 55.349012 63.091709
17.450000 54.331073 63.837811
17.475000 53.313615 64.555371
17.500000 52.297995 65.243230
17.525000 51.285534 65.900317
17.550000 50.277510 66.525657
17.575000 49.275150 67.118372
17.600000 48.279631 67.677684
17.625000 47.292073 68.202916
17.650000 46.313538 68.693496
17.675000 45.345026 69.148953
17.700000 44.387474 69.568922
17.725000 43.441753 69.953137
17.750000 42.508672 70.301434
17.775000 41.588969 70.613747
17.800000 40.683320 70.890105
17.825000 39.792333 71.130629
17.850000 38.916552 71.335527
17.875000 38.056458 71.505093
17.900000 37.212469 71.639699
17.925000 36.384943 71.739791
17.950000 35.574181 71.805888
17.975000 34.780427 71.838571
18.000000 34.003872 71.838481
18.025000 33.244656 71.806313
18.050000 32.502874 71.742814
18.075000 31.778571 71.648770
18.100000 31.071754 71.525009
18.125000 30.382388 71.372393
18.150000 29.710403 71.191812
18.175000 29.055695 70.984180
18.200000 28.418130 70.750431
18.225000 27.797543 70.491514
18.250000 27.193748 70.208391
18.275000 26.606532 69.902030
18.300000 26.035665 69.573404
18.325000 25.480896 69.223485
18.350000 24.941960 68.853244
18.375000 24.418579 68.463647
18.400000 23.910462 68.055650
18.425000 23.417308 67.630201
18.450000 22.938808 67.188235
18.475000 22.474648 66.730670
18.500000 22.024508 66.258412
18.525000 21.588064 65.772346
18.550000 21.164990 65.273341
18.575000 20.754961 64.762242
18.600000 20.357649 64.239876
18.625000 19.972727 63.707048
18.650000 19.599873 63.164539
18.675000 19.238764 62.613108
18.700000 18.889082 62.053490
18.725000 18.550513 61.486397
18.750000 18.222746 60.912517
18.775000 17.905477 60.332513
18.800000 17.598404 59.747025
18.825000 17.301235 59.156669
18.850000 17.013680 58.562039
18.875000 16.735456 57.963703
18.900000 16.466289 57.362207
18.925000 16.205908 56.758075
18.950000 15.954049 56.151807
18.975000 15.710458 55.543884
19.000000 15.474884 54.934763
19.025000 15.247083 54.324880
19.050000 15.026821 53.714653
19.075000 14.813867 53.104477
19.100000 14.607998 52.494730
19.125000 14.408999 51.885770
19.150000 14.216659 51.277938
19.175000 14.030775 50.671554
19.200000 13.851151 50.066926
19.225000 13.677594 49.464341
19.250000 13.509921 48.864072
19.275000 13.347953 48.266377
19.300000 13.191517 47.671497
19.325000 13.040445 47.079662
19.350000 12.894577 46.491084
19.375000 12.753755 45.905965
19.400000 12.617830 45.324493
19.425000 12.486654 44.746843
19.450000 12.360089 44.173181
19.475000 12.237997 43.603659
19.500000 12.120247 43.038418
19.525000 12.006713 42.477590
19.550000 11.897273 41.921298
19.575000 11.791809 41.369652
19.600000 11.690206 40.822758
19.625000 11.592356 40.280708
19.650000 11.498153 39.743589
19.675000 11.407495 39.211479
19.700000 11.320283 38.684450
19.725000 11.236422 38.162564
19.750000 11.155821 37.645879
19.775000 11.078393 37.134445
19.800000 11.004051 36.628305
19.825000 10.932715 36.127498
19.850000 10.864305 35.632057
19.875000 10.798745 35.142009
19.900000 10.735962 34.657375
19.925000 10.675885 34.178174
19.950000 10.618447 33.704417
19.975000 10.563582 33.236115
20.000000 10.511226 32.773271
20.025000 10.461319 32.315886
20.050000 10.413802 31.863956
20.075000 10.368619 31.417476
20.100000 10.325715 30.976437
20.125000 10.285038 30.540824
20.150000 10.246537 30.110623
20.175000 10.210164 29.685815
20.200000 10.175872 29.266379
20.225000 10.143616 28.852293
20.250000 10.113352 28.443530
20.275000 10.085039 28.040064
20.300000 10.058636 27.641864
20.325000 10.034105 27.248899
20.350000 10.011408 26.861137
20.375000 9.990509 26.478542
20.400000 9.971373 26.101078
20.425000 9.953969 25.728708
20.450000 9.938262 25.361393
20.475000 9.924223 24.999093
20.500000 9.911822 24.641767
20.525000 9.901030 24.289372
20.550000 9.891820 23.941866
20.575000 9.884165 23.599205
20.600000 9.878040 23.261345
20.625000 9.873421 22.928239
20.650000 9.870284 22.599843
20.675000 9.868607 22.276110
20.700000 9.868368 21.956992
20.725000 9.869546 21.642443
20.750000 9.872121 21.332415
20.775000 9.876074 21.026860
20.800000 9.881386 20.725728
20.825000 9.888040 20.428973
20.850000 9.896020 20.136545
20.875000 9.905308 19.848396
20.900000 9.915889 19.564475
20.925000 9.927748 19.284735
20.950000 9.940871 19.009127
20.975000 9.955245 18.737600
21.000000 9.970855 18.470107
21.025000 9.987690 18.206599
21.050000 10.005739 17.947026
21.075000 10.024988 17.691340
21.100000 10.045428 17.439492
21.125000 10.067048 17.191435
21.150000 10.089838 16.947120
21.175000 10.113790 16.706499
21.200000 10.138893 16.469525
21.225000 10.165139 16.236149
21.250000 10.192522 16.006326
21.275000 10.221032 15.780007
21.300000 10.250662 15.557148
21.325000 10.281407 15.337701
21.350000 10.313259 15.121620
21.375000 10.346213 14.908861
21.400000 10.380262 14.699378
21.425000 10.415402 14.493126
21.450000 10.451628 14.290060
21.475000 10.488935 14.090138
21.500000 10.527319 13.893315
21.525000 10.566775 13.699548
21.550000 10.607301 13.508794
21.575000 10.648892 13.321011
21.600000 10.691547 13.136156
21.625000 10.735262 12.954190
21.650000 10.780035 12.775069
21.675000 10.825863 12.598754
21.700000 10.872745 12.425205
21.725000 10.920679 12.254381
21.750000 10.969664 12.086243
21.775000 11.019699 11.920753
21.800000 11.070782 11.757872
21.825000 11.122914 11.597562
21.850000 11.176094 11.439785
21.875000 11.230322 11.284504
21.900000 11.285597 11.131683
21.925000 11.341920 10.981285
21.950000 11.399293 10.833275
21.975000 11.457714 10.687617
22.000000 11.517186 10.544277
22.025000 11.577710 10.403219
22.050000 11.639287 10.264411
22.075000 11.701918 10.127818
