t x y
23.450000 16.375247 5.448318
23.475000 16.498491 5.390996
23.500000 16.623082 5.334655
23.525000 16.749030 5.279281
23.550000 16.876344 5.224861
23.575000 17.005034 5.171379
23.600000 17.135108 5.118824
23.625000 17.266576 5.067182
23.650000 17.399449 5.016441
23.675000 17.533735 4.966586
23.700000 17.669446 4.917607
23.725000 17.806589 4.869491
23.750000 17.945177 4.822226
23.775000 18.085218 4.775800
23.800000 18.226723 4.730202
23.825000 18.369703 4.685421
23.850000 18.514168 4.641445
23.875000 18.660129 4.598263
23.900000 18.807596 4.555866
23.925000 18.956581 4.514243
23.950000 19.107093 4.473382
23.975000 19.259145 4.433276
24.000000 19.412747 4.393913
24.025000 19.567910 4.355284
24.050000 19.724647 4.317380
24.075000 19.882967 4.280192
24.100000 20.042883 4.243710
24.125000 20.204406 4.207926
24.150000 20.367549 4.172831
24.175000 20.532322 4.138417
24.200000 20.698738 4.104676
24.225000 20.866809 4.071600
24.250000 21.036546 4.039180
24.275000 21.207963 4.007410
24.300000 21.381070 3.976281
24.325000 21.555881 3.945787
24.350000 21.732408 3.915920
24.375000 21.910664 3.886674
24.400000 22.090660 3.858042
24.425000 22.272411 3.830017
24.450000 22.455928 3.802593
24.475000 22.641225 3.775763
24.500000 22.828314 3.749523
24.525000 23.017208 3.723865
24.550000 23.207921 3.698785
24.575000 23.400466 3.674276
24.600000 23.594856 3.650334
24.625000 23.791104 3.626953
24.650000 23.989224 3.604129
24.675000 24.189229 3.581856
24.700000 24.391132 3.560131
24.725000 24.594949 3.538948
24.750000 24.800691 3.518303
24.775000 25.008373 3.498193
24.800000 25.218008 3.478613
24.825000 25.429611 3.459559
24.850000 25.643195 3.441029
24.875000 25.858775 3.423018
24.900000 26.076364 3.405523
24.925000 26.295976 3.388542
24.950000 26.517626 3.372071
24.975000 26.741328 3.356108
25.000000 26.967095 3.340650
